130.83.183.89	TU Darmstadt, Hochschulrechenzentrum Mornewegstr. 30, 64293 Darmstadt, Germany,DE
2a00:1450:4014:80b::1006	EU metro frontend,IE
2a00:1450:4014:80a::1002	EU metro frontend,IE
209.237.150.20	Web.com, Inc.,US
23.62.237.48	Akamai Technologies, Inc.,US
147.32.85.7	Prague,CZ
167.68.20.174	Thomson Reuters (Legal) Inc.,US
107.145.35.51	BRIGHT HOUSE NETWORKS, LLC,US
23.62.237.47	Akamai Technologies, Inc.,US
173.194.112.11	Google Inc.,US
216.38.220.21	ViaWest,US
147.32.82.19	Prague,CZ
123.114.23.103	China Unicom Beijing province network China Unicom,CN
81.169.145.84	Strato Rechenzentrum, Berlin,DE
173.194.35.91	Google Inc.,US
157.55.130.170	Microsoft Corporation,US
5.166.121.227	CJSC "ER-Telecom Holding" Barnaul branch Barnaul, Russia PPPoE individual customers,RU
157.55.130.172	Microsoft Corporation,US
192.185.144.192	WEBSITEWELCOME.COM,US
209.85.149.95	Google Inc.,US
185.31.16.130	Fastly Amsterdam 1 Operations,NL
66.235.138.195	Adobe Systems Inc.,US
173.194.32.222	Google Inc.,US
91.48.83.56	Deutsche Telekom AG,DE
23.21.122.142	Amazon.com, Inc.,US
88.86.121.75	Stable.cz s.r.o.,CZ
209.167.231.15	MCI Communications Services, Inc. d/b/a Verizon Business,US
ff02::1:ff00:480	Private Use
190.138.249.45	Sergio Daniel Ceballos,AR
ff02::1:ff96:6cd3	Private Use
131.188.245.235	Erlangen,DE
54.146.151.35	Amazon Technologies Inc.,US
157.55.56.141	Microsoft Corporation,US
217.27.191.89	Tyfon Svenska AB Customer access block - ETA/CN,SE
5.49.131.183	Pool for Broadband CABLE customers,FR
157.55.235.151	Microsoft Corporation,US
175.131.225.243	KDDI CORPORATION GARDEN AIR TOWER,3-10-10,Iidabashi,Chiyoda-ku,Tokyo,JP
5.167.36.233	JSC "ER-Telecom Holding" Yaroslavl' branch Yaroslavl', Russia PPPoE individual customers,RU
173.194.113.178	Google Inc.,US
80.237.159.15	Hosteurope GmbH koeln@hosteurope.de,DE
176.34.143.35	CloudFront DUB4,NL
23.62.237.65	Akamai Technologies, Inc.,US
2.4.148.179	POP MON,FR
195.113.214.251	CESNET, z.s.p.o. Prague 6,CZ
85.251.57.124	AUNA - Aragon,ES
2607:f8b0:4005:801::2003	Google Inc.,US
104.37.207.75	Cogeco Cable Holdings Inc,CA
212.58.246.54	BBC Cable and Wireless Watford ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
104.28.14.18	Cloudflare, Inc.,US
93.118.215.12	DIGITAL CABLE SYSTEMS SA Conect Business Center, B-dul Dimitrie Pompei nr. 10A Bucuresti, 020337, Romania,RO
173.192.170.88	SoftLayer Technologies Inc.,US
2404:6800:4004:80a::1018	Google IPv6 address block in AP,AU
195.113.231.211	CESNET, z.s.p.o. Prague 6,CZ
184.171.254.44	HostDime.com, Inc.,US
108.160.162.112	Dropbox, Inc.,US
46.137.110.201	Amazon Web Services, Elastic Compute Cloud, EC2, EU,IE
ff02::1:ff87:cbf8	Private Use
69.89.31.232	Unified Layer,US
84.42.159.138	UPC Ceska republika, a.s.,CZ
54.194.92.28	Amazon Technologies Inc.,US
162.144.46.185	Unified Layer,US
178.27.151.131	Kabel Deutschland Breitband Customer 23,DE
ff02::1:ffcd:badf	Private Use
213.199.179.167	Microsoft Internet Data Center,IE
68.232.35.139	MCI Communications Services, Inc. d/b/a Verizon Business,US
54.192.99.113	Amazon Technologies Inc.,US
162.247.242.19	New Relic,US
162.144.250.237	Unified Layer,US
74.125.232.215	Google Inc.,US
184.72.230.183	Amazon.com, Inc.,US
73.79.230.235	Comcast IP Services, L.L.C.,US
2a02:26f0:10::214:b439	Akamai International, B.V.,EU
10.0.2.255	Private Use
75.191.181.231	Time Warner Cable Internet LLC,US
2a00:1450:4014:80b::101a	EU metro frontend,IE
216.38.220.16	ViaWest,US
2a00:1450:4005:809::1017	EU metro frontend,IE
147.32.192.127	Prague,CZ
208.100.26.234	Steadfast,US
95.71.13.236	OJSC Rostelecom, Belgorod branch ex-netname:        RU-BELSVYAZ-NET,RU
198.232.124.57	Unitas Global LLC,US
107.20.217.71	Amazon.com, Inc.,US
172.113.241.216	Time Warner Cable Internet LLC,US
147.32.80.9	Prague,CZ
212.58.244.71	BBC Telstra London Hosting Centre ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
62.210.198.140	IP Pool for Iliad-Entreprises Business Hosting Customers,FR
ff02::1:ffce:e387	Private Use
209.85.148.105	Google Inc.,US
212.58.244.66	BBC Telstra London Hosting Centre ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
212.58.246.55	BBC Cable and Wireless Watford ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
ff02::1:ff21:ab75	Private Use
2607:f8b0:4000:807::1017	Google Inc.,US
2404:6800:4006:800::200e	Google IPv6 address block in AP,AU
212.58.246.213	BBC Cable and Wireless Watford ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
212.58.246.212	BBC Cable and Wireless Watford ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
78.47.139.102	Hetzner Online AG - Virtualisierung,DE
205.251.219.149	Amazon.com, Inc.,US
54.217.244.46	Amazon Technologies Inc.,US
ff02::1:2	Private Use
31.220.190.203	Regional Digital Telecommunication Company Broadband service 1024,RU
64.4.23.150	Microsoft Corporation,US
64.4.23.151	Microsoft Corporation,US
185.31.17.175	Fastly Frankfurt 1 Operations,DE
64.4.23.153	Microsoft Corporation,US
31.163.110.6	Dynamic distribution IP's for broadband services OJSC Rosteleom, regional branch "Urals",RU
64.4.23.155	Microsoft Corporation,US
64.4.23.157	Microsoft Corporation,US
54.75.254.29	Amazon Technologies Inc.,US
95.54.249.11	OJSC "North-West Telecom" Murmansk branch of the OJSC "North-West Telecom" 82a Lenina av., 183038, Murmansk, Russia,RU
37.195.228.87	subnet 37.195.224-231 ethernet pool,RU
187.1.141.120	IPV6 Internet Ltda,BR
147.32.84.170	Prague,CZ
187.161.170.242	Television Internacional, S.A. de C.V.,MX
189.40.75.157	TIM CELULAR S.A.,BR
217.31.54.24	Gemius s.r.o. Customer serverhosting farm in Prague,CZ
221.179.156.39	China Mobile Communications Corporation Mobile Communications Network Operator in China Internet Service Provider in China,CN
ff02::1:ff00:fa5	Private Use
203.92.62.46	CITYCOM NETWORKS PVT LTD 3rd Floor, Plot No. 21-22 Udyog Vihar Phase-IV Gurgaon (Haryana) PIN 122015 Phase III,IN
195.212.29.92	Network of IGN (IBM) IGA Arch. and Design GB,GB
54.83.25.6	Amazon Technologies Inc.,US
23.62.237.57	Akamai Technologies, Inc.,US
107.21.201.183	Amazon.com, Inc.,US
54.192.99.217	Amazon Technologies Inc.,US
94.124.105.23	Miroslav Lachman - servers,CZ
108.61.190.222	Vultr Holdings, LLC,DE
94.124.105.24	Miroslav Lachman - servers,CZ
68.169.52.10	Strategic Systems Consulting,US
195.113.214.230	CESNET, z.s.p.o. Prague 6,CZ
65.52.221.195	Microsoft Corporation,US
197.37.90.31	TE Data,EG
70.86.99.36	SoftLayer Technologies Inc.,US
125.63.63.14	Network Presence,AU
77.75.76.46	Seznam.cz,CZ
111.221.74.13	Microsoft Microsoft Corp, Singapore,SG
79.107.110.182	Evergy S.A.,GR
107.22.214.64	Amazon.com, Inc.,US
2606:2800:133:206e:1315:22a5:2006:24fd	MCI Communications Services, Inc. d/b/a Verizon Business,US
204.154.94.81	Evernote Corporation.,US
fe80::294d:3ea3:b53c:c77f	Private Use
54.195.240.229	Amazon Technologies Inc.,US
107.178.108.52	Input Output Flood LLC,US
37.26.65.200	ATI-KOS IP Range used by Fiberlink,AL
115.87.193.166	TRUEHISPEED,TH
77.75.73.33	Seznam.cz, a.s.,CZ
2a00:1450:4005:809::100f	EU metro frontend,IE
157.55.56.173	Microsoft Corporation,US
200.120.214.150	VTR BANDA ANCHA S.A.,CL
157.55.56.176	Microsoft Corporation,US
2620:0:862:ed1a::1	Wikimedia Foundation Inc.,US
fd2d:ab8c:225:0:b507:b942:265c:2f2	Private Use
23.21.149.132	Amazon.com, Inc.,US
23.21.139.158	Amazon.com, Inc.,US
84.106.121.45	Ziggo Consumers,NL
2a02:26f0:20:199::eed	Akamai Technologies,EU
95.222.105.235	Unitymedia dynamic customer IP pool,DE
31.28.58.144	AIST ISP, PPTP (physical persons),RU
84.72.200.179	Cablecom GmbH DHCP Scopes,CH
173.194.113.176	Google Inc.,US
47.201.32.60	Frontier Communications Corporation,US
66.117.29.34	Adobe Systems Inc.,US
78.140.164.29	Fozzy Inc. 1000 N West Street., Suite 1200 Wilmington, DE 19801,US
152.3.140.5	Duke University,US
ff02::1:ff90:cb4a	Private Use
111.221.77.153	Microsoft Microsoft Corp, Singapore,SG
195.113.214.221	CESNET, z.s.p.o. Prague 6,CZ
111.221.77.157	Microsoft Microsoft Corp, Singapore,SG
107.22.215.99	Amazon.com, Inc.,US
111.221.77.155	Microsoft Microsoft Corp, Singapore,SG
147.32.84.189	Prague,CZ
77.75.73.9	Seznam.cz, a.s.,CZ
128.2.204.54	Carnegie Mellon University,US
157.55.56.146	Microsoft Corporation,US
192.168.1.130	Private Use
23.62.237.25	Akamai Technologies, Inc.,US
193.170.225.66	VC-GRAZ, "Virtual Campus Graz" network part of UDN-Graz (University Data Network Graz),AT
200.159.128.132	Novanet da Barra Ass e Inf LTDA,BR
173.194.113.191	Google Inc.,US
23.62.237.24	Akamai Technologies, Inc.,US
93.44.100.92	Infrastructure for Fastwebs main location PAT POOL for residential customer POP 2308, public subnet,IT
89.44.227.110	SC AVOLO TELECOM SRL,RO
111.221.74.30	Microsoft Microsoft Corp, Singapore,SG
195.113.214.211	CESNET, z.s.p.o. Prague 6,CZ
95.172.94.46	Quantcast Route,US
37.45.104.97	BELTELECOM VITEBSK branch BYFLY(tm) dynamic pools Republic of Belarus,BY
176.34.246.218	DUB6 EC2,NL
5.144.130.38	Hostiran Network,IR
31.28.124.40	VPN (PPPoE) customers Lesnoy Sverdlovsk reg. "Interra" Ltd.,RU
ff02::1:ff37:5ebb	Private Use
74.125.232.203	Google Inc.,US
5.20.118.19	Cgates, UAB Internet services,LT
190.93.245.15	CloudFlare Latin America S.R.L,CR
23.23.105.169	Amazon.com, Inc.,US
95.58.41.243	JSC Kazakhtelecom, Mangystau Affiliate Metro Ethernet Network,KZ
23.62.237.30	Akamai Technologies, Inc.,US
23.62.237.23	Akamai Technologies, Inc.,US
198.185.19.46	LexisNexis,US
46.36.158.196	ALMANET MetroEthernet clients in Oskemen,KZ
109.22.22.147	Dynamic pools,FR
5.228.83.233	NCNET Broadband customers,RU
23.62.237.39	Akamai Technologies, Inc.,US
76.74.254.120	ServerBeach,US
107.20.167.240	Amazon.com, Inc.,US
177.12.164.99	IPV6 Internet Ltda,BR
92.220.169.63	Altibox Residential Customer Linknets,NO
67.215.238.66	QuadraNet, Inc,US
64.4.23.146	Microsoft Corporation,US
ff02::1:ffc5:e99d	Private Use
ff02::1:ff77:f6f3	Private Use
103.30.245.114	PT. Cybertechtonic Pratama Corporate / Direct Member IDNIC Tifa Building 6th floor Jl. Kuningan Barat 26, 6th floor, suite 606 Jakarta Selatan, DKI Jakarta 12710,ID
74.125.232.202	Google Inc.,US
192.168.1.255	Private Use
2a00:1450:4014:80a::100b	EU metro frontend,IE
95.172.94.59	Quantcast Route,US
188.117.192.130	RS-IKOMLINE-CUST-CABLE-DYN,RS
207.24.42.180	ANS Communications, Inc,US
80.242.138.72	Mainlab GmbH - Network for customer XM abuse ? mailto: NOSPAMabuse@mainlab.de assigned via AW,DE
ff02::1:ff00:974	Private Use
107.20.207.230	Amazon.com, Inc.,US
66.235.138.193	Adobe Systems Inc.,US
85.232.230.227	Gemius SA Postepu 18B 02-676 Warszawa,PL
85.232.230.226	Gemius SA Postepu 18B 02-676 Warszawa,PL
91.190.216.26	Skype Lu,LU
fe80::4:96ff:fe83:9263	Private Use
77.75.79.9	Seznam.cz,CZ
107.22.225.24	Amazon.com, Inc.,US
5.35.68.182	LLC "Multiscan",RU
207.35.75.110	Bell Canada,CA
85.232.230.228	Gemius SA Postepu 18B 02-676 Warszawa,PL
77.75.77.9	Seznam.cz,CZ
37.55.238.66	#NCC#2012011594 Approved IP assignment,UA
ff02::1:ff01:fcd7	Private Use
ff02::1:ffae:f4cb	Private Use
10.192.123.114	Private Use
192.168.1.139	Private Use
ff02::fb	Private Use
ff02::1:3	Private Use
89.176.244.113	UPC Ceska republika, a.s.,CZ
45.58.74.33	Dropbox, Inc.,US
206.165.250.91	Level 3 Communications, Inc.,US
67.225.77.137	Saskatchewan Telecommunications,CA
147.32.86.42	Prague,CZ
111.221.74.47	Microsoft Microsoft Corp, Singapore,SG
111.221.74.44	Microsoft Microsoft Corp, Singapore,SG
111.221.74.45	Microsoft Microsoft Corp, Singapore,SG
80.64.49.12	Mendeley,GB
80.64.49.11	Mendeley,GB
93.182.21.239	Kvidex-Telecom Ltd,RU
213.199.179.153	Microsoft Internet Data Center,IE
37.214.149.239	BELTELECOM MOGILEV branch BYFLY(tm) dynamic pools Republic of Belarus,BY
213.199.179.151	Microsoft Internet Data Center,IE
213.199.179.157	Microsoft Internet Data Center,IE
ff02::1:ff20:bff8	Private Use
131.155.224.81	P.O. Box 513 5600 MD Eindhoven,NL
ff02::1:ff97:2325	Private Use
74.125.232.223	Google Inc.,US
213.199.179.159	Microsoft Internet Data Center,IE
2a00:1450:4014:80a::100e	EU metro frontend,IE
173.194.35.77	Google Inc.,US
173.194.44.239	Google Inc.,US
173.194.35.75	Google Inc.,US
88.146.119.120	THINline interactive s.r.o.,CZ
147.32.84.130	Prague,CZ
ff02::1:ff19:1034	Private Use
2a00:1450:4014:80b::1009	EU metro frontend,IE
216.38.220.23	ViaWest,US
112.124.3.15	Aliyun Computing Co., LTD 5F, Builing D, the West Lake International Plaza of S&T No.391 Wen'er Road, Hangzhou, Zhejiang, China, 310099,CN
147.32.87.249	Prague,CZ
178.132.156.5	JSC "Moldtelecom" S.A. Chisinau, Moldova,MD
157.56.52.44	Microsoft Corporation,US
80.112.182.222	Stichting DUWO Delft,NL
54.208.247.222	Amazon Technologies Inc.,US
157.55.56.153	Microsoft Corporation,US
99.225.171.149	Rogers Communications Canada Inc.,CA
ff02::1:ffee:80be	Private Use
ff02::1:ff00:f69	Private Use
217.29.220.255	Safricom-Telecommunications,ZA
54.209.168.250	Amazon Technologies Inc.,US
157.55.130.145	Microsoft Corporation,US
192.185.210.237	WEBSITEWELCOME.COM,US
212.58.244.67	BBC Telstra London Hosting Centre ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
217.26.52.35	Hostpoint AG, Switzerland Zurich, Switzerland,CH
50.19.227.215	Amazon.com, Inc.,US
23.63.84.211	Akamai Technologies, Inc.,US
2a00:1450:4014:80b::1001	EU metro frontend,IE
162.159.240.204	Cloudflare, Inc.,US
fd2d:ab8c:225::1	Private Use
108.161.189.3	netDNA,US
157.55.56.171	Microsoft Corporation,US
50.16.223.71	Amazon.com, Inc.,US
67.215.246.203	QuadraNet, Inc,US
147.32.209.228	Prague,CZ
157.56.53.46	Microsoft Corporation,US
88.100.183.25	XDSL NETWORK-ADSL,CZ
147.32.208.3	Prague,CZ
118.98.221.68	Pustekkom Kementerian Pendidikan Nasional Jl. RE Martadinata, Cipayung, Ciputat Tangerang, Banten,ID
195.219.57.34	ALUCINATE  NETWORKS C.B.,ES
137.97.218.206	Reliance Jio Infocomm Limited,IN
10.0.2.105	Private Use
67.215.246.10	QuadraNet, Inc,US
10.0.2.103	Private Use
195.113.214.234	CESNET, z.s.p.o. Prague 6,CZ
195.113.214.237	CESNET, z.s.p.o. Prague 6,CZ
195.113.214.236	CESNET, z.s.p.o. Prague 6,CZ
176.31.98.221	OVH SAS Dedicated servers http://www.ovh.com,FR
23.23.102.175	Amazon.com, Inc.,US
195.132.217.126	End-User NUMERICABLE,FR
2a00:1450:4001:80d::100e	EU metro frontend,IE
83.168.173.226	Bratislava,SK
2a00:1450:4010:c04::5e	EU metro frontend,IE
54.235.136.66	Amazon Technologies Inc.,US
95.174.205.74	New Telesystems Customers,RU
2607:f8b0:4000:804::101f	Google Inc.,US
2a00:1450:4003:807::2003	EU metro frontend,IE
137.117.177.33	Microsoft Corp,US
173.194.35.89	Google Inc.,US
212.111.2.170	INTERNEXT 2000 Vsetin,CZ
45.32.215.140	Choopa, LLC,US
157.55.130.143	Microsoft Corporation,US
ff02::1:ff1e:d1e1	Private Use
76.13.114.90	Yahoo! Inc.,US
2a00:1450:400c:c08::bd	EU metro frontend,IE
137.97.186.126	Reliance Jio Infocomm Limited,IN
ff02::1:ff00:3a7	Private Use
130.15.100.14	Queen's University,CA
24.247.203.174	Charter Communications,US
78.40.108.39	78.40.108.0/25,KZ
91.105.89.51	Address pool for LTC-HOME customers Riga,LV
202.44.54.4	World Internetwork Corporation Co., Ltd,TH
198.81.200.85	ANS Communications, Inc,US
37.157.199.158	WEDOS hosting services,CZ
62.168.44.117	Internet BillBoard a.s.,CZ
198.54.117.215	Namecheap, Inc.,US
ff02::1:ff2b:7a21	Private Use
212.58.246.92	BBC Cable and Wireless Watford ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
212.58.246.93	BBC Cable and Wireless Watford ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
212.58.246.90	BBC Cable and Wireless Watford ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
195.47.102.24	Komercni banka, a.s. namesti OSN 1/844 Praha 9 - NONET,CZ
195.70.48.70	MediaCenter Hungary Kft.,HU
212.58.246.95	BBC Cable and Wireless Watford ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
157.55.235.160	Microsoft Corporation,US
107.22.221.32	Amazon.com, Inc.,US
157.55.235.162	Microsoft Corporation,US
157.55.235.165	Microsoft Corporation,US
ff02::1:ff00:280	Private Use
72.232.112.64	DataPipe, Inc.,US
135.23.70.215	TekSavvy Solutions Inc.,CA
80.94.76.5	Assigned to customer_id: 1101 NovaGroup Dedicated platform,NL
31.177.64.204	RU-SERVICE Ltd ISP,RU
54.194.185.120	Amazon Technologies Inc.,US
147.32.84.229	Prague,CZ
173.194.70.84	Google Inc.,US
162.144.252.210	Unified Layer,US
93.84.198.221	BELTELECOM MOGILEV branch BYFLY(tm) dynamic pools Republic of Belarus,BY
141.101.115.15	CloudFlare, Inc.,US
134.2.194.165	Eberhard Karls Universitaet Tuebingen Eberhard-Karls-Universitaet Tuebingen, Germany,DE
192.184.82.55	RamNode LLC,US
216.92.186.217	pair Networks,US
187.5.218.201	GPSNet Provedor de Acesso a Redes de Comunicao,BR
208.96.18.237	DataPipe, Inc.,US
83.167.252.118	Master Internet s.r.o. Serverhousing 4D/Prague,CZ
192.163.239.60	Unified Layer,US
192.30.252.129	GitHub, Inc.,US
95.101.45.16	Akamai Technologies,EU
176.38.67.34	Lanet Network Ltd,UA
5.167.161.72	CJSC "ER-Telecom Holding" Kirov branch Kirov, Russia PPPoE individual customers,RU
5.13.194.180	RCS & RDS Residential City: Galati,RO
2a00:1450:400d:807::200d	EU metro frontend,IE
217.12.199.150	Provider Local Internet Registry,UA
2a00:1450:4001:808::1005	EU metro frontend,IE
147.32.80.88	Prague,CZ
2.20.182.17	Akamai Technologies,AT
188.220.67.230	Sky UK Limited,GB
70.118.199.66	Time Warner Cable Internet LLC,US
2a00:1450:4014:80b::1018	EU metro frontend,IE
2a00:1450:4014:80b::1019	EU metro frontend,IE
190.93.245.58	CloudFlare Latin America S.R.L,CR
190.93.247.58	CloudFlare Latin America S.R.L,CR
2a00:1450:4014:80b::1016	EU metro frontend,IE
2a00:1450:4014:80b::1017	EU metro frontend,IE
ff02::c	Private Use
98.115.28.34	MCI Communications Services, Inc. d/b/a Verizon Business,US
77.139.194.82	for residential Cable and xDSL subscribers,IL
181.167.158.224	CABLEVISION S.A.,AR
69.195.98.100	Unified Layer,US
78.102.228.2	UPC Ceska republika, a.s.,CZ
60.50.59.206	TMNST,MY
147.32.83.53	Prague,CZ
ff02::1:ffc6:1d14	Private Use
207.7.88.47	PrivateSystems Networks TX,US
85.13.138.126	Neue Medien Muennich GmbH,DE
200.41.119.92	Info Line World Tel Fax Electronics C.A.,VE
176.101.230.137	M-Line,RU
fe80::4a8:b1f0:5819:1034	Private Use
147.32.192.2	Prague,CZ
46.246.85.210	Frootynet Sweden,SE
149.202.30.123	OVH Static IP,FR
156.247.27.44	CloudInnovation infrastructure,ZA
64.4.23.141	Microsoft Corporation,US
2620:0:862:ed1a::2:b	Wikimedia Foundation Inc.,US
79.135.195.69	ICN Ltd.,UA
5.231.62.18	GHOSTnet Network used for VPS Hosting Services Assigned 20120914,DE
ff02::1:ff00:7f6	Private Use
117.201.12.216	Broadband Multiplay Project, O/o DGM BB, NOC BSNL Bangalore,IN
2a00:1450:4014:80b::101e	EU metro frontend,IE
2a00:1450:4014:80b::101f	EU metro frontend,IE
5.14.125.241	RCS & RDS Residential City: Constanta,RO
66.96.147.113	The Endurance International Group, Inc.,US
87.150.192.198	Deutsche Telekom AG,DE
77.75.72.46	Seznam.cz,CZ
46.236.9.36	E-digital,GB
116.30.185.20	CHINANET Guangdong province network China Telecom No.31,jingrong street Beijing 100032,CN
ff02::1:ffd0:42d3	Private Use
54.240.162.116	Amazon Technologies Inc.,US
224.0.0.251	Private Use
224.0.0.252	Private Use
ff02::1:ffba:1f64	Private Use
64.4.23.167	Microsoft Corporation,US
2a00:1450:400d:807::2003	EU metro frontend,IE
64.4.23.160	Microsoft Corporation,US
77.222.56.178	Spaceweb hosting provider,RU
109.62.167.139	OJSC Rostelecom, Belgorod branch ex-netname:        RU-BELSVYAZ-NET,RU
147.32.84.109	Prague,CZ
199.16.156.104	Twitter Inc.,US
103.31.7.33	CloudFlare, Inc. 101 Townsend Street, San Francisco CA 94107,US
216.38.192.142	ViaWest,US
195.168.10.171	GTS Datacenter Customers GTS Slovakia, a.s., Einsteinova 24, Bratislava,SK
79.131.184.56	Multiprotocol Service Provider to other ISP's and End Users located in Greece and having nodes in 63 cities,GR
50.64.16.140	Shaw Communications Inc.,CA
91.105.79.24	Address pool for LTC-HOME customers Riga,LV
66.96.147.159	The Endurance International Group, Inc.,US
88.140.176.92	Dynamic pools,FR
199.16.156.102	Twitter Inc.,US
8.8.4.4	Level 3 Communications, Inc.,US
173.194.35.76	Google Inc.,US
67.231.226.75	StratusWave Communications,US
190.93.240.118	CloudFlare Latin America S.R.L,CR
190.93.244.58	CloudFlare Latin America S.R.L,CR
2a00:1450:4009:800::2003	EU metro frontend,IE
213.89.54.155	Com Hem Stockholm customer broadband access,SE
2a00:1450:4007:808::100f	EU metro frontend,IE
147.32.86.179	Prague,CZ
37.76.175.36	OJSC Rostelecom, Tambov branch ex-netname:        TMBNET,RU
46.55.21.248	JSC "Moldtelecom" S.A. Chisinau, Moldova,MD
192.185.160.67	WEBSITEWELCOME.COM,US
109.193.53.243	Kabel Baden-Wuerttemburg GmbH & Co. KG,DE
147.32.84.36	Prague,CZ
77.93.209.56	server hosting Cejl Brno/Czech Republic,CZ
2406:da00:ff00::36f3:64b2	Amazon.com, Inc. 605 5th Ave S,US
77.238.160.184	Yahoo! Europe,GB
54.243.202.165	Amazon Technologies Inc.,US
54.230.97.235	Amazon Technologies Inc.,US
2a00:1450:4005:808::1012	EU metro frontend,IE
ff02::1:ff10:cf3b	Private Use
66.235.139.206	Adobe Systems Inc.,US
54.235.184.116	Amazon Technologies Inc.,US
173.236.180.76	New Dream Network, LLC,US
23.21.70.163	Amazon.com, Inc.,US
103.15.53.231	Royal Net Cable Pvt Ltd,IN
87.230.41.130	Host Europe GmbH,DE
98.143.146.7	QuadraNet, Inc,US
00:00:00:00:00:00	Not an IP
157.55.56.160	Microsoft Corporation,US
207.97.227.245	Rackspace Hosting,US
157.55.56.167	Microsoft Corporation,US
85.207.12.62	Konica Minolta,Brno,CZ
95.34.153.116	Trondheim Heimdalsbyen, Norway,NO
77.78.99.21	Panacom Group s.r.o.,CZ
5.166.254.107	Nlink Telecommunications LLC,RU
177.69.167.245	ALGAR TELECOM S/A,BR
fe80::121f:74ff:fe0e:d37	Private Use
54.230.8.157	Amazon Technologies Inc.,US
2a00:1450:4014:80a::1018	EU metro frontend,IE
185.5.9.209	mywire Datentechnik GmbH mywire cpe network gw-f-01,DE
36.66.107.162	PT TELKOM INDONESIA                 Menara Multimedia Lt.7                 Jl. Kebon sirih No.12                 JAKARTA,ID
ff02::1:ff00:ab7	Private Use
209.85.149.100	Google Inc.,US
54.225.146.15	Amazon Technologies Inc.,US
189.47.102.235	TELEFNICA BRASIL S.A,BR
8.8.8.8	Level 3 Communications, Inc.,US
212.58.246.91	BBC Cable and Wireless Watford ******************************************************* * In case of any problems with users of this address * space (spam, attacks, illegal activity, etc) please * email abuse@bbc.co.uk with full logfile entries,GB
111.221.77.141	Microsoft Microsoft Corp, Singapore,SG
147.32.83.254	Prague,CZ
147.32.83.255	Prague,CZ
111.221.77.145	Microsoft Microsoft Corp, Singapore,SG
ff02::1:ff8f:bf52	Private Use
103.228.200.37	KaritKarma Limited,BD
109.151.222.5	IP Pools,GB
104.27.177.117	Cloudflare, Inc.,US
195.154.227.194	Iliad Entreprises Customers,FR
ff02::1:ff55:d2c5	Private Use
23.63.96.239	Akamai Technologies, Inc.,US
fd2d:ab8c:225:0:f575:44d7:5a0b:2224	Private Use
173.194.113.184	Google Inc.,US
ff02::1:ff60:f47b	Private Use
ff02::1:ff4d:ba93	Private Use
5.198.129.128	Mlada fronta - network 1,CZ
23.23.104.251	Amazon.com, Inc.,US
103.31.6.184	CloudFlare, Inc. 101 Townsend Street, San Francisco CA 94107,US
80.78.244.170	Reg.Ru Hosting,RU
109.252.105.1	Moscow Local Telephone Network (OAO MGTS),RU
95.180.72.105	RS-IKOMLINE-CUST-DYN-17,RS
ff02::1:ff2a:7fb1	Private Use
185.82.216.143	ITL Sofia Datacenter Network,BG
68.232.35.121	MCI Communications Services, Inc. d/b/a Verizon Business,US
fe80::3d1a:8135:9ed5:db1c	Private Use
165.169.139.204	Le Port XA1 Bloc 2,RE
192.189.25.143	HYDRABURX CORPORATION,US
2.39.95.192	IP addresses assigned to VF DSL customers,IT
177.192.255.220	CLARO S.A.,BR
137.117.90.63	Microsoft Corp,US
2001:718:2:1663:b046:67ae:481a:4704	Czech Technical University Prague,CZ
173.194.44.234	Google Inc.,US
173.194.70.132	Google Inc.,US
173.194.35.74	Google Inc.,US
62.212.72.211	LeaseWeb Netherlands B.V.,NL
95.172.94.62	Quantcast Route,US
95.172.94.65	Quantcast Route,US
109.91.54.1	Unitymedia dynamic customer IP pool,DE
37.214.35.182	BELTELECOM MOGILEV branch BYFLY(tm) dynamic pools Republic of Belarus,BY
47.18.17.114	Optimum WiFi,US
213.199.179.176	Microsoft Internet Data Center,IE
95.190.56.205	OJSC "Sibirtelecom",RU
95.106.111.214	OJSC Rostelecom, Ryazan Branch ex-netname: RT_CT_RZN_ACCESS,RU
